                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    161,                0.41969,                0.28033,                0.83296,                0.96736,                0.97105,                0.95664,                0.92307,                0.32023,                0.30241,                0.79838,             0.00078682,             0.00078682,             0.00078682
                    162,                0.41448,                0.28082,                0.81409,                0.96736,                0.97102,                0.95724,                0.91404,                0.33695,                0.30651,                0.80169,             0.00078132,             0.00078132,             0.00078132
                    163,                0.41575,                0.27948,                0.81733,                0.96736,                 0.9709,                0.95928,                0.91361,                0.34087,                0.30707,                0.80388,             0.00077582,             0.00077582,             0.00077582
                    164,                0.45114,                0.29136,                0.82793,                0.96709,                0.97051,                0.95959,                0.92062,                 0.3366,                0.30931,                0.80393,             0.00077032,             0.00077032,             0.00077032
                    165,                 0.3998,                0.27678,                0.80779,                0.96707,                0.97051,                0.95856,                0.92106,                0.33758,                0.30811,                0.80366,             0.00076482,             0.00076482,             0.00076482
                    166,                0.43601,                 0.2949,                0.81104,                0.96686,                0.97051,                0.95808,                0.91954,                0.32489,                0.30833,                0.80273,             0.00075932,             0.00075932,             0.00075932
                    167,                0.39942,                0.27274,                0.81405,                0.96675,                0.97051,                0.95819,                0.92437,                0.33151,                0.30311,                0.80361,             0.00075382,             0.00075382,             0.00075382
                    168,                 0.3878,                0.27477,                0.80738,                0.96659,                0.97051,                0.95644,                0.92143,                0.33328,                0.30139,                0.80388,             0.00074832,             0.00074832,             0.00074832
                    169,                0.43048,                0.29035,                0.82337,                0.96691,                0.97051,                0.95802,                0.92043,                0.33373,                0.29993,                0.80358,             0.00074282,             0.00074282,             0.00074282
                    170,                0.41682,                0.28121,                0.82065,                  0.967,                0.97051,                0.95972,                0.91869,                0.33841,                0.29615,                0.80348,             0.00073731,             0.00073731,             0.00073731
                    171,                0.38687,                 0.2852,                0.82643,                0.96712,                0.97051,                0.96008,                0.92508,                0.32149,                 0.2963,                0.80291,             0.00073181,             0.00073181,             0.00073181
                    172,                0.39486,                0.27472,                0.80722,                0.96715,                0.97051,                0.95991,                 0.9261,                0.31877,                0.29231,                0.80152,             0.00072631,             0.00072631,             0.00072631
                    173,                0.42411,                0.29149,                0.82733,                0.96719,                0.97051,                0.95824,                0.92658,                0.30746,                0.29174,                0.79929,             0.00072081,             0.00072081,             0.00072081
                    174,                0.37318,                0.26248,                0.80212,                0.96709,                0.97051,                0.95856,                0.92611,                 0.3096,                0.29462,                0.79807,             0.00071531,             0.00071531,             0.00071531
                    175,                0.40965,                0.27928,                0.81755,                0.96703,                0.97051,                0.95845,                0.92526,                0.31649,                0.29434,                0.79861,             0.00070981,             0.00070981,             0.00070981
                    176,                 0.3865,                0.27074,                0.81299,                0.96698,                0.97051,                0.95871,                0.92612,                0.30718,                0.29203,                0.79896,             0.00070431,             0.00070431,             0.00070431
                    177,                0.37097,                0.26362,                0.78412,                0.96692,                0.97051,                0.95622,                0.92753,                 0.3021,                0.29267,                0.79823,             0.00069881,             0.00069881,             0.00069881
                    178,                0.38773,                0.28077,                0.81844,                0.96667,                0.97051,                0.95368,                0.92268,                0.30036,                0.29569,                0.79798,             0.00069331,             0.00069331,             0.00069331
                    179,                0.40471,                0.29398,                0.81226,                0.96641,                0.97051,                  0.953,                0.91833,                0.31464,                0.30116,                0.80088,              0.0006878,              0.0006878,              0.0006878
                    180,                0.39487,                0.27544,                0.81815,                0.96586,                0.97051,                0.95426,                0.91905,                0.31146,                0.30044,                0.80058,              0.0006823,              0.0006823,              0.0006823
                    181,                 0.3907,                0.27092,                0.82914,                0.96618,                0.97051,                0.95766,                0.92794,                0.29728,                0.29445,                0.79838,              0.0006768,              0.0006768,              0.0006768
                    182,                0.38188,                0.26477,                0.80531,                0.96666,                0.97051,                  0.959,                0.92565,                0.29911,                0.28438,                0.79861,              0.0006713,              0.0006713,              0.0006713
                    183,                0.36616,                0.26774,                0.80847,                0.96689,                0.97051,                0.95968,                0.93172,                0.29316,                0.28335,                0.79799,              0.0006658,              0.0006658,              0.0006658
                    184,                0.38634,                0.27007,                0.80684,                0.96702,                0.97051,                0.96213,                0.93025,                 0.3074,                0.28484,                0.79954,              0.0006603,              0.0006603,              0.0006603
                    185,                0.39766,                0.27351,                0.81012,                0.96716,                0.97051,                0.96331,                0.92975,                 0.3196,                 0.2898,                0.80072,              0.0006548,              0.0006548,              0.0006548
                    186,                0.39456,                0.26365,                0.80812,                0.96719,                0.97051,                0.96389,                0.92776,                0.31801,                0.29435,                0.80013,              0.0006493,              0.0006493,              0.0006493
                    187,                0.43217,                0.28624,                0.85905,                0.96715,                0.97051,                0.96556,                0.92828,                0.31501,                0.29594,                0.79943,              0.0006438,              0.0006438,              0.0006438
                    188,                0.37678,                0.25887,                0.81105,                0.96703,                0.97051,                 0.9664,                 0.9318,                0.30445,                0.28963,                0.79799,             0.00063829,             0.00063829,             0.00063829
                    189,                0.38659,                0.26733,                0.83035,                0.96694,                0.97051,                0.96269,                0.93132,                 0.3016,                0.28698,                0.79817,             0.00063279,             0.00063279,             0.00063279
                    190,                0.38843,                0.26794,                 0.8183,                0.96688,                0.97051,                0.96271,                0.93009,                0.31618,                0.29045,                0.79917,             0.00062729,             0.00062729,             0.00062729
                    191,                0.37977,                0.26086,                0.80602,                0.96689,                0.97051,                0.96255,                0.93235,                0.30287,                0.28922,                0.79664,             0.00062179,             0.00062179,             0.00062179
                    192,                0.36315,                0.25895,                0.81372,                0.96693,                0.97051,                0.96217,                0.93803,                0.28875,                0.28456,                0.79554,             0.00061629,             0.00061629,             0.00061629
                    193,                0.36368,                0.26193,                0.79606,                0.96697,                0.97051,                0.96201,                0.93752,                0.29077,                 0.2818,                 0.7957,             0.00061079,             0.00061079,             0.00061079
                    194,                0.38733,                0.26932,                0.80855,                0.96705,                0.97051,                0.96317,                0.93786,                0.28255,                0.28096,                0.79367,             0.00060529,             0.00060529,             0.00060529
                    195,                0.36629,                0.26394,                0.79678,                0.96711,                0.97051,                0.96341,                 0.9388,                0.28767,                0.28156,                 0.7936,             0.00059979,             0.00059979,             0.00059979
                    196,                 0.3746,                0.26819,                0.81522,                0.96554,                0.97516,                0.96287,                0.93227,                0.28912,                0.28449,                0.79339,             0.00059429,             0.00059429,             0.00059429
                    197,                0.37003,                0.26741,                0.80751,                0.96714,                0.97051,                0.96358,                 0.9412,                0.27682,                0.28296,                0.79164,             0.00058878,             0.00058878,             0.00058878
                    198,                 0.3656,                0.25487,                0.82031,                0.96738,                0.97076,                0.96355,                0.94062,                0.27702,                 0.2785,                0.79153,             0.00058328,             0.00058328,             0.00058328
                    199,                 0.3845,                0.26318,                0.80816,                0.96715,                0.97051,                 0.9636,                0.93807,                0.27603,                0.27832,                0.79162,             0.00057778,             0.00057778,             0.00057778
                    200,                0.37474,                0.26355,                0.79935,                0.96717,                0.97051,                0.96457,                0.93999,                0.27187,                0.27888,                0.79082,             0.00057228,             0.00057228,             0.00057228
                    201,                0.35162,                0.26313,                0.81381,                0.96724,                0.97051,                0.96573,                0.94461,                0.26865,                0.27892,                0.79068,             0.00056678,             0.00056678,             0.00056678
                    202,                0.37665,                0.27684,                 0.8284,                0.96725,                0.97069,                  0.965,                0.94626,                0.26778,                0.28019,                0.79067,             0.00056128,             0.00056128,             0.00056128
                    203,                0.36474,                0.24824,                0.80128,                0.96711,                0.97069,                 0.9654,                0.94621,                0.26824,                0.27965,                0.79066,             0.00055578,             0.00055578,             0.00055578
                    204,                0.34588,                0.25063,                0.80621,                0.96701,                0.97051,                0.96488,                 0.9461,                0.26506,                0.27553,                0.79017,             0.00055028,             0.00055028,             0.00055028
                    205,                0.36299,                0.25481,                0.80912,                0.96701,                0.97051,                0.96433,                0.94037,                0.27138,                0.27926,                0.79147,             0.00054478,             0.00054478,             0.00054478
                    206,                0.36472,                0.25017,                0.79973,                0.96701,                0.97051,                0.96296,                0.93954,                  0.275,                0.28325,                0.79221,             0.00053927,             0.00053927,             0.00053927
                    207,                0.37942,                0.25438,                0.81512,                0.96706,                0.97051,                0.96267,                0.94022,                0.26727,                0.28004,                 0.7908,             0.00053377,             0.00053377,             0.00053377
                    208,                0.37473,                0.26406,                0.82272,                0.96713,                0.97051,                0.96239,                0.93792,                0.26984,                0.28257,                 0.7916,             0.00052827,             0.00052827,             0.00052827
                    209,                 0.3791,                0.26402,                0.81313,                0.96714,                0.97051,                0.96202,                0.93486,                0.28122,                0.28913,                0.79264,             0.00052277,             0.00052277,             0.00052277
                    210,                 0.3602,                0.24778,                0.81919,                0.96711,                0.97051,                0.96092,                0.93506,                0.28074,                0.28885,                0.79313,             0.00051727,             0.00051727,             0.00051727
                    211,                0.35959,                0.25402,                0.79956,                 0.9671,                0.97051,                0.95948,                0.93289,                0.28134,                 0.2881,                0.79386,             0.00051177,             0.00051177,             0.00051177
                    212,                 0.3578,                0.25907,                0.81102,                0.96713,                0.97051,                0.96001,                0.93338,                0.28225,                0.29272,                0.79385,             0.00050627,             0.00050627,             0.00050627
                    213,                0.36221,                0.26042,                0.80102,                0.96718,                0.97051,                0.95941,                0.93373,                0.27492,                 0.2896,                0.79284,             0.00050077,             0.00050077,             0.00050077
                    214,                0.35602,                0.25331,                0.81171,                0.96721,                0.97068,                0.95882,                 0.9383,                0.26965,                0.28808,                0.79251,             0.00049527,             0.00049527,             0.00049527
                    215,                0.36237,                0.25063,                0.81107,                0.96473,                 0.9707,                0.95984,                0.94056,                0.27456,                0.28498,                0.79245,             0.00048976,             0.00048976,             0.00048976
                    216,                0.35266,                0.25163,                 0.8003,                0.96416,                0.97054,                0.95981,                0.93909,                0.27698,                0.28818,                0.79248,             0.00048426,             0.00048426,             0.00048426
                    217,                0.38455,                0.26535,                 0.8194,                0.96605,                0.97051,                0.95886,                0.93598,                0.27465,                0.28737,                0.79167,             0.00047876,             0.00047876,             0.00047876
                    218,                0.35954,                0.25312,                0.80812,                0.96673,                0.97051,                0.96119,                0.93876,                0.26536,                0.28024,                0.79042,             0.00047326,             0.00047326,             0.00047326
                    219,                0.35383,                0.25308,                0.82724,                0.96665,                0.97051,                0.96144,                0.93809,                 0.2642,                0.28173,                0.79055,             0.00046776,             0.00046776,             0.00046776
                    220,                0.35253,                 0.2544,                0.80756,                0.96663,                0.97051,                0.96118,                0.94002,                0.26731,                 0.2786,                0.79086,             0.00046226,             0.00046226,             0.00046226
                    221,                0.32987,                0.24263,                0.80925,                 0.9668,                0.97051,                0.96206,                0.93911,                0.26304,                0.27503,                 0.7909,             0.00045676,             0.00045676,             0.00045676
                    222,                0.34703,                0.25012,                0.81405,                0.96701,                0.97051,                0.96382,                0.94208,                0.26662,                0.27709,                0.79148,             0.00045126,             0.00045126,             0.00045126
                    223,                0.34504,                0.24769,                0.81135,                0.96735,                0.97077,                0.96589,                0.94388,                0.26865,                0.27159,                0.79254,             0.00044576,             0.00044576,             0.00044576
                    224,                0.33056,                0.23765,                0.79852,                0.96735,                0.97076,                0.96624,                0.94384,                  0.264,                0.26922,                0.79266,             0.00044025,             0.00044025,             0.00044025
                    225,                0.37628,                0.27479,                0.81746,                0.96736,                0.97074,                0.96581,                0.93873,                0.26874,                0.26841,                0.79377,             0.00043475,             0.00043475,             0.00043475
                    226,                0.35638,                0.25783,                0.81278,                0.96736,                0.97073,                0.96768,                0.94548,                0.26709,                0.26757,                 0.7932,             0.00042925,             0.00042925,             0.00042925
                    227,                0.34605,                0.25292,                0.83029,                0.96737,                0.97072,                0.96745,                0.94801,                0.26163,                0.26183,                0.79199,             0.00042375,             0.00042375,             0.00042375
                    228,                0.32851,                0.23966,                0.80653,                0.96738,                0.97077,                0.96794,                0.94922,                0.26286,                0.26077,                0.79198,             0.00041825,             0.00041825,             0.00041825
                    229,                0.33196,                0.23871,                 0.8009,                0.96726,                0.97051,                0.96675,                0.94358,                0.26043,                0.26338,                0.79133,             0.00041275,             0.00041275,             0.00041275
                    230,                 0.3297,                0.23702,                0.80362,                0.96726,                0.97051,                0.96559,                 0.9425,                0.26103,                0.26179,                0.79098,             0.00040725,             0.00040725,             0.00040725
                    231,                0.33816,                0.24204,                 0.8156,                0.96724,                0.97051,                0.96349,                0.94595,                 0.2529,                0.25876,                0.79008,             0.00040175,             0.00040175,             0.00040175
                    232,                0.34224,                0.24738,                0.79568,                0.96721,                0.97051,                0.96466,                0.94698,                 0.2543,                0.25607,                0.78906,             0.00039625,             0.00039625,             0.00039625
                    233,                 0.3156,                0.23089,                0.81182,                0.96718,                0.97051,                0.96478,                0.94476,                0.25067,                0.26008,                0.78855,             0.00039074,             0.00039074,             0.00039074
                    234,                0.32969,                0.23953,                0.80332,                0.96718,                0.97051,                0.96511,                0.94672,                0.24742,                  0.261,                0.78833,             0.00038524,             0.00038524,             0.00038524
                    235,                0.33026,                0.23962,                0.79741,                0.96719,                0.97051,                0.96423,                0.94659,                0.24799,                0.26027,                0.78867,             0.00037974,             0.00037974,             0.00037974
                    236,                0.31145,                0.22892,                0.80263,                0.96718,                0.97051,                0.96447,                0.94339,                0.24814,                0.25996,                0.78926,             0.00037424,             0.00037424,             0.00037424
                    237,                 0.3321,                0.24619,                0.80456,                0.96718,                0.97051,                0.96405,                0.94687,                0.24626,                0.25956,                  0.789,             0.00036874,             0.00036874,             0.00036874
                    238,                0.32837,                0.23924,                0.78483,                0.96718,                0.97051,                 0.9637,                0.94545,                0.24241,                0.26092,                0.78888,             0.00036324,             0.00036324,             0.00036324
                    239,                0.32617,                0.23199,                0.80313,                 0.9672,                0.97051,                0.96401,                0.94562,                0.24471,                0.26902,                0.78863,             0.00035774,             0.00035774,             0.00035774
                    240,                0.33002,                0.24076,                0.80192,                0.96721,                0.97051,                0.96388,                0.94496,                0.24434,                0.26698,                0.78864,             0.00035224,             0.00035224,             0.00035224
                    241,                0.31942,                0.23261,                 0.7911,                0.96724,                0.97051,                 0.9627,                0.94234,                0.24599,                0.26712,                0.78817,             0.00034674,             0.00034674,             0.00034674
                    242,                0.30219,                  0.229,                 0.7857,                0.96708,                0.97051,                0.96437,                0.94551,                0.24398,                0.26472,                0.78825,             0.00034123,             0.00034123,             0.00034123
                    243,                0.32473,                0.23825,                0.79916,                0.96709,                0.97051,                0.96495,                0.94481,                0.24139,                0.26424,                0.78796,             0.00033573,             0.00033573,             0.00033573
                    244,                0.32304,                0.23242,                0.79866,                0.96712,                0.97051,                0.96505,                0.94786,                0.24056,                0.26206,                0.78756,             0.00033023,             0.00033023,             0.00033023
                    245,                0.31336,                0.22779,                0.80073,                0.96713,                0.97051,                0.96487,                0.94735,                 0.2374,                0.26076,                0.78717,             0.00032473,             0.00032473,             0.00032473
                    246,                0.29474,                0.22479,                 0.8017,                0.96711,                0.97051,                0.96448,                0.94416,                0.23666,                0.25985,                  0.787,             0.00031923,             0.00031923,             0.00031923
                    247,                0.29685,                0.22241,                0.79385,                0.96706,                0.97051,                0.96493,                0.94274,                0.24602,                0.26262,                0.78704,             0.00031373,             0.00031373,             0.00031373
                    248,                0.31523,                0.23345,                0.80779,                0.96695,                0.97051,                 0.9651,                0.94356,                0.24711,                0.26225,                0.78753,             0.00030823,             0.00030823,             0.00030823
                    249,                0.29371,                0.22919,                0.80732,                0.96691,                0.97051,                0.96625,                0.94818,                0.24123,                0.25796,                0.78716,             0.00030273,             0.00030273,             0.00030273
                    250,                0.30523,                0.22468,                0.79769,                0.96717,                0.97051,                0.96618,                0.94885,                0.23339,                0.25652,                 0.7871,             0.00029723,             0.00029723,             0.00029723
                    251,                0.31314,                0.22649,                0.79658,                0.96745,                0.97041,                0.96651,                0.94489,                0.23313,                0.25895,                 0.7878,             0.00029172,             0.00029172,             0.00029172
                    252,                0.29468,                0.22523,                0.80991,                0.96743,                0.97028,                0.96544,                0.94281,                0.23563,                0.25977,                0.78767,             0.00028622,             0.00028622,             0.00028622
                    253,                0.28195,                0.21707,                0.79265,                0.96432,                0.97051,                0.96559,                0.94419,                0.23222,                0.25899,                 0.7873,             0.00028072,             0.00028072,             0.00028072
                    254,                0.31268,                0.23007,                0.80368,                0.96438,                0.97051,                0.96509,                0.94507,                0.22725,                0.25857,                0.78652,             0.00027522,             0.00027522,             0.00027522
                    255,                0.28283,                0.21601,                0.79292,                0.96707,                0.97051,                0.96443,                0.94357,                0.22629,                0.25673,                0.78623,             0.00026972,             0.00026972,             0.00026972
                    256,                 0.3091,                 0.2271,                0.79344,                 0.9671,                0.97067,                 0.9647,                0.94474,                0.22645,                0.25567,                0.78609,             0.00026422,             0.00026422,             0.00026422
                    257,                 0.3202,                0.23395,                0.79206,                0.96715,                0.97068,                0.96418,                0.94362,                0.22854,                0.25718,                0.78604,             0.00025872,             0.00025872,             0.00025872
                    258,                0.31145,                0.23052,                 0.8014,                0.96464,                0.97071,                0.96287,                0.94298,                0.22735,                 0.2575,                0.78609,             0.00025322,             0.00025322,             0.00025322
                    259,                0.31375,                0.23093,                0.79236,                0.96466,                0.97072,                0.96151,                0.94447,                 0.2204,                0.25717,                0.78562,             0.00024772,             0.00024772,             0.00024772
                    260,                0.29328,                0.21452,                0.80328,                0.96464,                0.97071,                0.95976,                0.94634,                0.21516,                0.25539,                0.78497,             0.00024222,             0.00024222,             0.00024222
                    261,                0.30286,                0.23571,                0.80478,                0.96461,                0.97071,                0.95885,                0.94516,                0.21162,                0.25558,                0.78456,             0.00023671,             0.00023671,             0.00023671
                    262,                0.29631,                0.22478,                0.79692,                0.96457,                 0.9707,                0.95806,                0.94346,                0.21244,                0.25547,                  0.785,             0.00023121,             0.00023121,             0.00023121
                    263,                0.29122,                0.21859,                0.81615,                0.96455,                0.97069,                0.95802,                0.94367,                0.21686,                0.25842,                0.78524,             0.00022571,             0.00022571,             0.00022571
                    264,                0.31364,                0.23184,                 0.7942,                0.96453,                0.97068,                 0.9596,                0.94596,                0.21791,                0.26031,                0.78507,             0.00022021,             0.00022021,             0.00022021
                    265,                 0.3025,                0.22753,                0.80019,                0.96449,                0.97051,                0.96017,                0.94644,                0.21944,                0.26313,                0.78529,             0.00021471,             0.00021471,             0.00021471
                    266,                0.30202,                0.22278,                0.79794,                0.96451,                0.97051,                0.96344,                0.94847,                0.21731,                0.26156,                0.78496,             0.00020921,             0.00020921,             0.00020921
                    267,                0.29134,                0.21966,                0.79614,                0.96448,                0.97051,                0.96404,                0.95021,                0.21533,                0.25875,                0.78471,             0.00020371,             0.00020371,             0.00020371
                    268,                0.29203,                0.21557,                0.80203,                0.96445,                0.97051,                0.96534,                0.94987,                0.21376,                0.25894,                0.78429,             0.00019821,             0.00019821,             0.00019821
                    269,                0.28389,                0.21635,                0.78707,                0.96443,                0.97051,                0.96507,                0.94958,                0.21151,                 0.2533,                0.78425,             0.00019271,             0.00019271,             0.00019271
                    270,                0.30147,                0.22048,                0.79013,                0.96438,                0.97051,                0.96507,                0.94989,                0.21052,                0.24982,                0.78442,              0.0001872,              0.0001872,              0.0001872
                    271,                0.28798,                0.21191,                0.79308,                0.96431,                0.97051,                0.96468,                0.95088,                0.20932,                0.24754,                0.78419,              0.0001817,              0.0001817,              0.0001817
                    272,                 0.2762,                0.21124,                0.77616,                0.96428,                0.97051,                0.96448,                0.95096,                0.20713,                0.24779,                 0.7841,              0.0001762,              0.0001762,              0.0001762
                    273,                0.29123,                0.22347,                0.79238,                0.96429,                0.97051,                0.96638,                0.95389,                 0.2096,                0.24904,                0.78431,              0.0001707,              0.0001707,              0.0001707
                    274,                0.28088,                0.21073,                0.80516,                0.96434,                0.97051,                0.96701,                0.95377,                0.21264,                0.24831,                0.78442,              0.0001652,              0.0001652,              0.0001652
                    275,                 0.3039,                0.22181,                0.79681,                0.96439,                0.97051,                0.96773,                0.95364,                 0.2126,                   0.25,                 0.7844,              0.0001597,              0.0001597,              0.0001597
                    276,                0.29462,                 0.2161,                0.79048,                 0.9645,                0.97051,                0.96743,                0.95454,                0.21123,                0.24861,                0.78434,              0.0001542,              0.0001542,              0.0001542
                    277,                0.29311,                0.22108,                0.81667,                0.96453,                0.97051,                0.96764,                 0.9539,                0.20915,                0.24575,                0.78411,              0.0001487,              0.0001487,              0.0001487
                    278,                0.27527,                0.21068,                0.80138,                 0.9645,                0.97051,                0.96718,                0.95376,                0.20584,                0.24306,                0.78382,              0.0001432,              0.0001432,              0.0001432
                    279,                  0.284,                0.21354,                0.79016,                0.96488,                0.97051,                 0.9671,                0.95515,                0.20337,                0.24393,                0.78348,             0.00013769,             0.00013769,             0.00013769
                    280,                0.27145,                0.20699,                0.78746,                0.96604,                0.97051,                0.96721,                 0.9568,                0.20434,                0.24169,                0.78361,             0.00013219,             0.00013219,             0.00013219
                    281,                0.28604,                0.21374,                0.79599,                0.96648,                0.97051,                0.96712,                0.95538,                0.20669,                0.24423,                0.78368,             0.00012669,             0.00012669,             0.00012669
                    282,                0.29431,                0.22287,                0.79783,                0.96653,                0.97051,                0.96724,                0.95394,                0.20706,                0.24555,                0.78367,             0.00012119,             0.00012119,             0.00012119
                    283,                0.29333,                 0.2138,                0.79009,                0.96664,                0.97051,                0.96688,                0.95403,                0.20659,                0.24496,                0.78339,             0.00011569,             0.00011569,             0.00011569
                    284,                0.29871,                0.22077,                0.80628,                0.96666,                0.97051,                0.96645,                0.95406,                0.20408,                0.24405,                0.78328,             0.00011019,             0.00011019,             0.00011019
                    285,                0.26716,                 0.2049,                0.79916,                 0.9667,                0.97051,                0.96644,                0.95384,                0.20223,                0.24414,                0.78324,             0.00010469,             0.00010469,             0.00010469
                    286,                0.29065,                 0.2155,                0.77473,                0.96664,                0.97051,                 0.9661,                0.95348,                0.20209,                0.24373,                0.78342,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    287,                0.30465,                0.22112,                0.79828,                0.96657,                0.97051,                0.96325,                0.95139,                 0.2034,                0.24642,                0.78372,             9.3685e-05,             9.3685e-05,             9.3685e-05
                    288,                0.28066,                0.20769,                0.78188,                0.96649,                0.97051,                0.96345,                0.95165,                0.20228,                0.24723,                0.78355,             8.8184e-05,             8.8184e-05,             8.8184e-05
                    289,                0.26863,                0.20477,                0.78998,                0.96654,                0.97051,                0.96295,                 0.9523,                0.20064,                0.24733,                0.78332,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    290,                0.29528,                0.21917,                0.80783,                0.96651,                0.97051,                0.96316,                0.95244,                0.19958,                0.24633,                0.78307,             7.7182e-05,             7.7182e-05,             7.7182e-05
                    291,                0.26358,                0.19978,                0.77549,                0.96648,                0.97051,                0.96374,                 0.9521,                0.20001,                0.24654,                0.78295,             7.1681e-05,             7.1681e-05,             7.1681e-05
                    292,                0.24884,                0.19515,                0.78142,                0.96649,                0.97051,                0.96377,                0.95232,                0.20146,                0.24814,                 0.7831,              6.618e-05,              6.618e-05,              6.618e-05
                    293,                0.22675,                0.18431,                0.76461,                0.96652,                0.97051,                  0.963,                 0.9503,                0.20329,                0.24953,                0.78326,             6.0679e-05,             6.0679e-05,             6.0679e-05
                    294,                0.26282,                0.19629,                0.76991,                 0.9665,                0.97051,                 0.9624,                0.94894,                0.20585,                0.25099,                0.78339,             5.5178e-05,             5.5178e-05,             5.5178e-05
                    295,                 0.2352,                0.18875,                0.76347,                0.96645,                0.97051,                0.96287,                 0.9493,                0.20804,                0.25437,                 0.7838,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    296,                0.24982,                 0.1914,                0.77633,                0.96644,                0.97051,                0.96221,                 0.9476,                0.21008,                 0.2547,                0.78399,             4.4176e-05,             4.4176e-05,             4.4176e-05
                    297,                0.23643,                 0.1886,                0.77639,                0.96636,                0.97051,                0.96175,                0.94768,                0.21119,                0.25721,                0.78417,             3.8674e-05,             3.8674e-05,             3.8674e-05
                    298,                0.23756,                0.18861,                0.77057,                0.96629,                0.97051,                0.96165,                 0.9468,                  0.212,                0.25823,                0.78329,             3.3173e-05,             3.3173e-05,             3.3173e-05
                    299,                0.23941,                0.18072,                0.76932,                 0.9663,                0.97051,                0.96194,                0.94768,                0.21332,                0.25992,                0.78333,             2.7672e-05,             2.7672e-05,             2.7672e-05
                    300,                0.24339,                0.18744,                0.76763,                0.96639,                0.97051,                0.96176,                0.94745,                0.21367,                0.26023,                0.78355,             2.2171e-05,             2.2171e-05,             2.2171e-05
